stock_id,stock_name,industry_category
4746,台耀,化學生技醫療
4747,強生,生技醫療業
4749,新應材,半導體業
4754,國碳科,化學工業
4755,三福化,化學工業
4760,勤凱,其他電子類
4763,材料*-KY,化學工業
4764,雙鍵,化學工業
4766,南寶,化學工業
4767,誠泰科技,化學工業
4768,晶呈科技,化學工業
4770,上品,化學工業
4771,望隼,化學生技醫療
4772,台特化,化學工業
4806,桂田文創,文化創意業
4807,日成-KY,貿易百貨
4903,聯光通,通信網路業
4904,遠傳,通信網路業
4905,台聯電,生技醫療業
4906,正文,通信網路業
4907,富宇,建材營造
4908,前鼎,通信網路業
4909,新復興,通信網路業
4911,德英,生技醫療業
4912,聯德控股-KY,電子零組件業
4915,致伸,電子零組件業
4916,事欣科,電子工業
4919,新唐,半導體業
4923,力士,半導體業
4924,欣厚-KY,綠能環保類
4927,泰鼎-KY,電子工業
4930,燦星網,電器電纜
4931,新盛力,電腦及週邊設備業
4933,友輝,光電業
4934,太極,光電業
4935,茂林-KY,光電業
4938,和碩,電子工業
4939,亞電,電子零組件業
4942,嘉彰,光電業
4943,康控-KY,電子工業
4946,辣椒,文化創意業
4949,有成精密,光電業
4950,金耘國際,鋼鐵工業
4951,精拓科,半導體業
4952,凌通,電子工業
4953,緯致,資訊服務業
4956,光鋐,電子工業
4958,臻鼎-KY,電子零組件業
4960,誠美材,光電業
4961,天鈺,電子工業
4966,譜瑞-KY,半導體業
4967,十銓,電子工業
4968,立積,電子工業
4971,IET-KY,半導體業
4972,湯石照明,光電業
4973,廣穎,半導體業
4974,亞泰,電子零組件業
4976,佳凌,電子工業
4977,眾達-KY,通信網路業
4979,華星光,通信網路業
4989,榮科,電子工業
4991,環宇-KY,半導體業
4994,傳奇,電子工業
4995,晶達,光電業
4999,鑫禾,電子零組件業
5007,三星,鋼鐵工業
5009,榮剛,鋼鐵工業
5011,久陽,鋼鐵工業
5013,強新,鋼鐵工業
5014,建錩,鋼鐵工業
5015,華祺,鋼鐵工業
5016,松和,鋼鐵工業
5201,凱衛,資訊服務業
5202,力新,資訊服務業
5203,訊連,電子工業
5205,中茂,綠能環保類
5206,坤悅,建材營造
5209,新鼎,其他
5210,寶碩,資訊服務業
5211,蒙恬,資訊服務業
5212,凌網,資訊服務業
5213,亞昕,建材營造
5215,科嘉-KY,電腦及週邊設備業
5220,萬達光電,光電業
5222,全訊,電子工業
5223,安力-KY,電腦及週邊設備業
5225,東科-KY,其他電子業
5227,立凱-KY,電子零組件業
5228,鈺鎧,電子零組件業
5230,雷笛克光學,光電業
5234,達興材料,電子工業
5236,凌陽創新,電子工業
5243,乙盛-KY,電子工業
5244,弘凱,光電業
5245,智晶,光電業
5251,天鉞電,光電業
5258,虹堡,電子工業
5263,智崴,文化創意業
5269,祥碩,半導體業
5272,笙科,半導體業
5274,信驊,半導體業
5276,達輝-KY,其他
5278,尚凡*,數位雲端類
5283,禾聯碩,電器電纜
5284,jpp-KY,其他
5285,界霖,半導體業
5287,數字,數位雲端類
5288,豐祥-KY,電機機械
5289,宜鼎,電腦及週邊設備業
5291,邑昇,電子零組件業
5292,華懋,綠能環保
5299,杰力,半導體業
5301,寶得利,觀光餐旅
5302,太欣,半導體業
5306,桂盟,運動休閒
5309,系統電,電子零組件業
5310,天剛,資訊服務業
5312,寶島科,生技醫療業
5314,世紀*,其他
5315,光聯,光電業
5321,美而快,數位雲端類
5324,士開,建材營造
5328,華容,電子零組件業
5340,建榮,電子零組件業
5344,立衛,半導體業
5345,馥鴻,其他
5347,世界,半導體業
5348,正能量智能,運動休閒類
5351,鈺創,半導體業
5353,台林,通信網路業
5355,佳總,電子零組件業
5356,協益,電腦及週邊設備業
5364,力麗店,觀光餐旅
5371,中光電,光電業
5381,光譜,電機機械
5386,青雲,電腦及週邊設備業
5388,中磊,電子工業
5392,能率,光電業
5398,慕康生醫,其他
5403,中菲,資訊服務業
5410,國眾,資訊服務業
5425,台半,半導體業
5426,振發,電腦及週邊設備業
5432,新門,綠能環保類
5434,崇越,電子通路業
5438,東友,電腦及週邊設備業
5439,高技,電子零組件業
5443,均豪,半導體業
5450,南良,其他
5452,佶優,其他電子類
5455,昇益,建材營造
5457,宣德,電子零組件業
5460,同協,電子零組件業
5464,霖宏,電子零組件業
5465,富驊,電腦及週邊設備業
5468,凱鈺,半導體業
5469,瀚宇博,電子零組件業
5471,松翰,電子工業
5474,聰泰,電腦及週邊設備業
5475,德宏,電子零組件業
5478,智冠,文化創意業
5481,新華,其他
5483,中美晶,半導體業
5484,慧友,光電業
5487,通泰,半導體業
5488,松普,電子零組件業
5489,彩富,其他電子類
5490,同亨,電腦及週邊設備業
5493,三聯,其他電子類
5498,凱崴,電子零組件業
5508,永信建,建材營造
5511,德昌,建材營造
5512,力麒,建材營造
5514,三豐,建材營造
5515,建國,建材營造
5516,雙喜,建材營造
5519,隆大,建材營造
5520,力泰,建材營造
5521,工信,建材營造
5522,遠雄,建材營造
5523,豐謙,建材營造
5525,順天,建材營造
5529,鉅陞,建材營造
5530,龍巖,其他
5531,鄉林,建材營造
5533,皇鼎,建材營造
5534,長虹,建材營造
5536,聖暉*,其他電子類
5538,東明-KY,鋼鐵工業
5543,桓鼎-KY,建材營造
5546,永固-KY,建材營造
5547,久舜,建材營造
5548,安倉,建材營造
5601,台聯櫃,航運業
5603,陸海,航運業
5604,中連,其他
5607,遠雄港,航運業
5608,四維航,航運業
5609,中菲行,航運業
5701,劍湖山,觀光餐旅
5703,亞都,觀光餐旅
5704,老爺知,觀光餐旅
5706,鳳凰,觀光餐旅
5864,致和證,金融業
5871,中租-KY,其他
5876,上海商銀,金融保險
5878,台名,金融業
5880,合庫金,金融保險
5902,德記,居家生活類
5903,全家,居家生活類
5905,南仁湖,觀光餐旅
5906,台南-KY,貿易百貨
5907,大洋-KY,貿易百貨
6005,群益證,金融保險
6015,宏遠證,金融業
6016,康和證,金融業
6020,大展證,金融業
6021,美好證,金融業
6023,元大期,金融業
6024,群益期,金融保險
6026,福邦證,金融業
6028,公勝保經,金融業
6101,寬魚國際,文化創意業
6103,合邦,半導體業
6104,創惟,半導體業
6108,競國,電子零組件業
6109,亞元,通信網路業
6111,光聚晶電,文化創意業
6112,邁達特,資訊服務業
6113,亞矽,電子通路業
6114,久威,電子零組件業
6115,鎰勝,電子工業
6116,彩晶,電子工業
6117,迎廣,電腦及週邊設備業
6118,建達,電子通路業
6120,達運,光電業
6121,新普,電腦及週邊設備業
6122,擎邦,電機機械
6123,上奇,資訊服務業
6124,業強,電子零組件業
6125,廣運,電機機械
6126,信音,電子零組件業
6127,九豪,電子零組件業
6128,上福,電腦及週邊設備業
6129,普誠,半導體業
6130,上亞科技,生技醫療業
6133,金橋,電子零組件業
6134,萬旭,電子零組件業
6136,富爾特,電子工業
6138,茂達,半導體業
6139,亞翔,其他電子業
6140,訊達,資訊服務業
6141,柏承,電子零組件業
6142,友勁,電子工業
6143,振曜,通信網路業
6144,得利影,文化創意業
6146,耕興,其他電子類
6147,頎邦,半導體業
6148,驊宏資,資訊服務業
6150,撼訊,電腦及週邊設備業
6151,晉倫,其他電子類
6152,百一,電子工業
6153,嘉聯益,電子工業
6154,順發,電子通路業
6155,鈞寶,電子工業
6156,松上,電子零組件業
6158,禾昌,電子零組件業
6160,欣技,電腦及週邊設備業
6161,捷波,電腦及週邊設備業
6163,華電網,資訊服務業
6164,華興,電子工業
6165,浪凡,數位雲端
6166,凌華,電子工業
6167,久正,光電業
6168,宏齊,光電業
6169,昱泉,文化創意業
6170,統振,通信網路業
6171,大城地產,建材營造
6173,信昌電,電子零組件業
6174,安碁,電子零組件業
6175,立敦,電子零組件業
6176,瑞儀,光電業
6177,達麗,建材營造
6179,亞通,其他
6180,橘子,文化創意業
6182,合晶,半導體業
6183,關貿,資訊服務業
6184,大豐電,其他
6185,幃翔,電子零組件業
6186,新潤,建材營造
6187,萬潤,半導體業
6188,廣明,電腦及週邊設備業
6189,豐藝,電子工業
6190,萬泰科,通信網路業
6191,精成科,電子零組件業
6192,巨路,其他電子業
6194,育富,電子零組件業
6195,詩肯,居家生活類
6196,帆宣,電子工業
6197,佳必琪,電子工業
6198,瑞築,建材營造
6199,天品,其他
6201,亞弘電,其他電子業
6202,盛群,半導體業
6203,海韻電,電子零組件業
6204,艾華,電子零組件業
6205,詮欣,電子零組件業
6206,飛捷,電腦及週邊設備業
6207,雷科,電子零組件業
6208,日揚,半導體業
6209,今國光,光電業
6210,慶生,電子零組件業
6212,理銘,建材營造
6213,聯茂,電子工業
6214,精誠,資訊服務業
6215,和椿,其他電子業
6216,居易,通信網路業
6217,中探針,電子零組件業
6218,豪勉,通信網路業
6219,富旺,建材營造
6220,岳豐,電子零組件業
6221,晉泰,資訊服務業
6222,立軒,光電業
6223,旺矽,半導體業
6224,聚鼎,電子工業
6225,天瀚,光電業
6226,光鼎,光電業
6227,茂綸,電子通路業
6228,全譜,電腦及週邊設備業
6229,研通,半導體業
6230,尼得科超眾,電腦及週邊設備業
6231,系微,資訊服務業
6233,旺玖,半導體業
6234,高僑,光電業
6235,華孚,電子工業
6236,中湛,數位雲端類
6237,驊訊,半導體業
6239,力成,半導體業
6240,松崗,資訊服務業
6241,鑫永洋,通信網路業
6242,立康,生技醫療業
6243,迅杰,半導體業
6244,茂迪,光電業
6245,立端,通信網路業
6246,臺龍,光電業
6248,沛波,鋼鐵工業
6257,矽格,半導體業
6259,百徽,電子零組件業
6261,久元,半導體業
6263,普萊德,通信網路業
6264,富裔,建材營造
6265,方土昶,電子通路業
6266,泰詠,電子零組件業
6269,台郡,電子工業
6270,倍微,電子通路業
6271,同欣電,半導體業
6272,驊陞,電子工業
6274,台燿,電子零組件業
6275,元山,電子零組件業
6276,安鈦克,電腦及週邊設備業
6277,宏正,電腦及週邊設備業
6278,台表科,光電業
6279,胡連,電子零組件業
6281,全國電,電子工業
6282,康舒,電子零組件業
6283,淳安,電子工業
6284,佳邦,電子零組件業
6285,啟碁,通信網路業
6290,良維,電子零組件業
6291,沛亨,半導體業
6292,迅德,電子零組件業
6294,智基,文化創意業
6405,悅城,電子工業
6409,旭隼,其他電子業
6411,晶焱,半導體業
6412,群電,電子工業
6414,樺漢,電子工業
6415,矽力*-KY,電子工業
6416,瑞祺電通,通信網路業
6417,韋僑,通信網路業
6418,詠昇,電子零組件業
6419,京晨科,光電業
6423,億而得,半導體業
6425,易發,電機機械
6426,統新,電子工業
6431,光麗-KY,生技醫療業
6432,今展科,電子零組件業
6435,大中,半導體業
6438,迅得,其他電子業
6441,廣錠,電腦及週邊設備業
6442,光聖,電子工業
6443,元晶,光電業
6446,藥華藥,生技醫療業
6449,鈺邦,電子工業
6451,訊芯-KY,半導體業
6456,GIS-KY,電子工業
6461,益得,生技醫療業
6462,神盾,半導體業
6464,台數科,其他
6465,威潤,通信網路業
6469,大樹,生技醫療業
6470,宇智,通信網路業
6472,保瑞,生技醫療業
6474,華豫寧,電子通路業
6477,安集,電子工業
6482,弘煜科,文化創意業
6485,點序,半導體業
6486,互動,通信網路業
6488,環球晶,半導體業
6491,晶碩,生技醫療業
6492,生華科,生技醫療業
6494,九齊,半導體業
6496,科懋,生技醫療業
6498,久禾光,光電業
6499,益安,生技醫療業
6504,南六,其他
6505,台塑化,油電燃氣業
6506,雙邦,紡織纖維
6508,惠光,農業科技業
6509,聚和,化學工業
6510,精測,半導體業
6512,啟發電,其他電子類
6515,穎崴,半導體業
6516,勤崴國際,資訊服務業
6517,保勝光學,光電業
6523,達爾膚,生技醫療業
6525,捷敏-KY,電子工業
6526,達發,電子工業
6527,明達醫,生技醫療業
6530,創威,通信網路業
6531,愛普*,半導體業
6532,瑞耘,半導體業
6533,晶心科,半導體業
6534,正瀚-創,創新板股票
6535,順藥,生技醫療業
6538,倉和,電子零組件業
6541,泰福-KY,生技醫療業
6542,隆中,文化創意業
6546,正基,通信網路業
6547,高端疫苗,生技醫療業
6548,長科*,半導體業
6550,北極星藥業-KY,化學生技醫療
6552,易華電,半導體業
6556,勝品,光電業
6558,興能高,電子工業
6560,欣普羅,光電業
6561,是方,通信網路業
6568,宏觀,半導體業
6569,醫揚,生技醫療業
6570,維田,電腦及週邊設備業
6573,虹揚-KY,半導體業
6574,霈方,生技醫療業
6576,逸達,生技醫療業
6577,勁豐,電腦及週邊設備業
6578,達邦蛋白,農業科技業
6579,研揚,電子工業
6581,鋼聯,綠能環保
6582,申豐,橡膠工業
6584,南俊國際,電子零組件業
6585,鼎基,其他
6588,東典光電,通信網路業
6589,台康生技,化學生技醫療
6590,普鴻,資訊服務業
6591,動力-KY,電子工業
6592,和潤企業,其他
6593,台灣銘板,資訊服務業
6596,寬宏藝術,文化創意業
6597,立誠,電子零組件業
6598,ABC-KY,生技醫療業
6603,富強鑫,電機機械
6605,帝寶,汽車工業
6606,建德工業,電機機械
6609,瀧澤科,電機機械
6612,奈米醫材,生技醫療業
6613,朋億*,其他電子類
6614,資拓宏宇,數位雲端
6615,慧智,生技醫療業
6616,特昇-KY,居家生活類
6617,共信-KY,生技醫療業
6620,漢達,生技醫療業
6624,萬年清,綠能環保類
6625,必應,其他
6629,泰金-KY,居家生活類
6637,醫影,生技醫療業
6640,均華,半導體業
6641,基士德-KY,綠能環保
6642,富致,電子零組件業
6643,M31,半導體業
6645,金萬林-創,創新板股票
6649,台生材,生技醫療業
6651,全宇昕,半導體業
6654,天正國際,其他電子類
6655,科定,其他
6657,華安,化學生技醫療
6658,聯策,其他電子業
6661,威健生技,生技醫療業
6662,樂斯科,生技醫療業
6664,群翊,電子零組件業
6666,羅麗芬-KY,化學生技醫療
6667,信紘科,其他電子類
6668,中揚光,光電業
6669,緯穎,電子工業
6670,復盛應用,運動休閒
6671,三能-KY,居家生活
6672,騰輝電子-KY,電子工業
6674,鋐寶科技,通信網路業
6679,鈺太,半導體業
6680,鑫創電子,電腦及週邊設備業
6683,雍智科技,半導體業
6684,安格,半導體業
6689,伊雲谷,數位雲端
6690,安碁資訊,數位雲端類
6691,洋基工程,其他電子業
6692,進能服,綠能環保類
6693,廣閎科,半導體業
6695,芯鼎,半導體業
6697,東捷資訊,資訊服務業
6698,旭暉應材,其他電子業
6703,軒郁,生技醫療業
6706,惠特,光電業
6708,天擎,半導體業
6712,長聖,生技醫療業
6715,嘉基,電子零組件業
6716,應廣,半導體業
6719,力智,半導體業
6720,久昌,半導體業
6721,信實,其他
6722,輝創,其他電子業
6725,矽科宏晟,其他電子類
6727,亞泰金屬,電子零組件業
6728,上洋,居家生活類
6730,常廣,生技醫療業
6732,昇佳電子,半導體業
6733,博晟生醫,生技醫療業
6735,美達科技,其他電子類
6739,竹陞科技,其他電子類
6741,91APP*-KY,數位雲端類
6742,澤米,電子工業
6743,安普新,電子工業
6751,智聯服務,資訊服務業
6752,叡揚,資訊服務業
6753,龍德造船,航運業
6754,匯僑設計,居家生活
6756,威鋒電子,半導體業
6757,台灣虎航,航運業
6761,穩得,電子零組件業
6762,達亞,生技醫療業
6763,綠界科技*,數位雲端類
6767,台微醫,生技醫療業
6768,志強-KY,運動休閒
6770,力積電,半導體業
6771,平和環保-創,創新板股票
6776,展碁國際,電子工業
6781,AES-KY,電子零組件業
6782,視陽,生技醫療業
6785,昱展新藥,生技醫療業
6788,華景電,半導體業
6789,采鈺,半導體業
6790,永豐實,造紙工業
6791,虎門科技,資訊服務業
6792,詠業,通信網路業
6794,向榮生技,化學生技醫療
6796,晉弘,化學生技醫療
6799,來頡,半導體業
6803,崑鼎,綠能環保類
6804,明係,運動休閒類
6805,富世達,電子工業
6807,峰源-KY,居家生活
6811,宏碁資訊,數位雲端類
6821,聯寶,電子零組件業
6823,濾能,半導體業
6829,千附精密,半導體業
6830,汎銓,其他電子業
6831,邁科,電子工業
6834,天二科技,電子零組件業
6835,圓裕,電子零組件業
6838,台新藥,化學生技醫療
6840,東研信超,其他電子類
6841,長佳智能,生技醫療業
6843,進典,電機機械
6844,諾貝兒,生技醫療業
6846,綠茵,食品工業
6854,錼創科技-KY創,創新板股票
6855,數泓科,其他電子類
6856,鑫傳,文化創意業
6859,伯特光,光電業
6861,睿生光電,化學生技醫療
6862,三集瑞-KY,電子工業
6863,永道-KY,通信網路業
6865,偉康科技,數位雲端類
6869,雲豹能源,綠能環保
6870,騰雲,數位雲端類
6872,浩宇生醫,生技醫療業
6873,泓德能源,綠能環保
6874,倍力,資訊服務業
6875,國邑*,生技醫療業
6877,鏵友益,其他電子類
6881,潤德,其他
6884,海柏特,資訊服務業
6885,全福生技,化學生技醫療
6887,寶綠特-KY,綠能環保
6890,來億-KY,運動休閒
6894,衛司特,綠能環保類
6895,宏碩系統,半導體業
6899,創為精密,光電業
6901,鑽石投資,其他
6902,GOGOLOOK,數位雲端
6903,巨漢,其他電子類
6904,伯鑫,其他
6906,現觀科,數位雲端
6907,雅特力-KY,半導體業
6908,宏碁遊戲-創,創新板股票
6909,創控,電子工業
6910,德鴻,數位雲端類
6913,鴻呈,電子零組件業
6914,阜爾運通,其他
6916,華凌,光電業
6918,愛派司,化學生技醫療
6919,康霈*,化學生技醫療
6921,嘉雨思-創,創新板股票
6922,宸曜,電腦及週邊設備業
6923,中台,綠能環保
6924,榮惠-KY創,創新板股票
6925,意藍,數位雲端類
6928,攸泰科技,電子工業
6929,佑全,生技醫療業
6931,青松健康,化學生技醫療
6933,AMAX-KY,電子工業
6934,心誠鎂,化學生技醫療
6936,永鴻生技,化學生技醫療
6937,天虹,電子工業
6944,兆聯實業,綠能環保
6945,圓祥生技,生技醫療業
6947,台鎔科技,綠能環保
6949,沛爾生醫-創,創新板股票
6951,青新-創,創新板股票
6952,大武山,其他
6953,家碩,半導體業
6955,邦睿生技-創,創新板股票
6957,裕慶-KY,其他
6958,日盛台駿,其他
6961,旅天下,觀光餐旅
6962,奕力-KY,電子工業
6965,中傑-KY,運動休閒
6967,汎瑋材料,電子零組件業
6968,萬達寵物,居家生活類
6969,成信實業*-創,創新板股票
6971,惠民實業,綠能環保類
6982,大井泵浦,電機機械
6983,華洋精機,其他電子類
6986,和迅,生技醫療業
6988,威力暘-創,創新板股票
6994,富威電力,綠能環保
6996,力領科技,半導體業
6997,博弘,數位雲端類
7402,邑錡,光電業
7547,碩網,數位雲端類
7556,意德士,半導體業
7584,樂意,文化創意業
7610,聯友金屬-創,創新板股票
7631,聚賢研發-創,其他電子業
7642,昶瑞機電,電機機械
7689,大鵬科CLMX,通信網路業
7703,銳澤,其他電子類
7704,明遠精密,半導體業
7705,三商餐飲,觀光餐旅
7708,全家餐飲,觀光餐旅
7709,榮田,電機機械
7711,永擎,電子工業
7712,博盛半導體,半導體業
7713,威力德生醫,生技醫療業
7714,創泓科技,數位雲端類
7715,裕山,綠能環保類
7716,昱臺國際,航運業
7717,萊德光電-KY,通信網路業
7718,友鋮,電機機械
7721,微程式,數位雲端
7722,LINEPAY,數位雲端
7723,築間,觀光餐旅
7728,光焱科技,其他電子類
7730,暉盛-創,創新板股票
7732,金興精密,汽車工業
7734,印能科技,半導體業
7736,虎山,汽車工業
7738,東聯互動,數位雲端類
7740,熙特爾-創,創新板股票
7743,金利食安,食品工業
7744,崴寶,電子零組件業
7747,昕奇雲端,數位雲端類
7749,意騰-KY,半導體業
7750,新代,電機機械
7751,竑騰,半導體業
7753,星亞,光電業
7757,金色三麥,觀光餐旅
7760,享溫馨,觀光餐旅
7765,中華資安,數位雲端
7767,仁大資訊,資訊服務業
7768,頌勝科技,半導體業
7769,鴻勁,半導體業
7770,君曜,半導體業
7772,耀穎,半導體業
7777,能率亞洲,其他
7780,大研生醫*,食品工業
7782,光速火箭,居家生活類
7786,東方風能,綠能環保
7788,松川精密,電子工業
7791,皇家可口,食品工業
7792,安葆,其他電子類
7794,宏碁智新,居家生活類
7795,長廣,電子工業
7799,禾榮科,化學生技醫療
7803,雲象科技-創,創新板股票
7805,威聯通,數位雲端類
7810,捷創科技,半導體業
7811,民盛,運動休閒類
7814,海昌生技,生技醫療業
7818,溢泰實業,綠能環保
7819,精誠金融,資訊服務業
7820,立盈,綠能環保類
7821,神數,汽車工業
7822,倍利科,半導體業
7823,奧義賽博-KY創,創新板股票
7827,漢康-KY創,創新板股票
7828,創新服務,半導體業
7835,永悅健康-創,創新板股票
7839,達人網,數位雲端類
7842,天能綠電,綠能環保類
8011,台通,通信網路業
8016,矽創,半導體業
8021,尖點,其他電子業
8024,佑華,半導體業
8027,鈦昇,電機機械
8028,昇陽半導體,半導體業
8032,光菱,電子通路業
8033,雷虎,其他
8034,榮群,通信網路業
8038,長園科,電子零組件業
8039,台虹,電子工業
8040,九暘,半導體業
8042,金山電,電子零組件業
8043,蜜望實,電子零組件業
8044,網家,數位雲端類
8045,達運光電,電子工業
8046,南電,電子工業
8047,星雲,其他電子類
8048,德勝,通信網路業
8049,晶采,光電業
8050,廣積,電腦及週邊設備業
8054,安國,半導體業
8059,凱碩,通信網路業
8064,東捷,光電業
8066,來思達,居家生活類
8067,志旭,電子通路業
8068,全達,電子通路業
8069,元太,光電業
8070,長華*,電子工業
8071,能率網通,電子零組件業
8072,陞泰,電子工業
8074,鉅橡,電子零組件業
8076,伍豐,電腦及週邊設備業
8077,洛碁,觀光餐旅
8080,泰霖,建材營造
8081,致新,半導體業
8083,瑞穎,電機機械
8084,巨虹,電子通路業
8085,福華,其他電子類
8086,宏捷科,半導體業
8087,麗升能源,綠能環保類
8088,品安,半導體業
8089,康全電訊,通信網路業
8091,翔名,半導體業
8092,建暐,其他電子類
8093,保銳,電子零組件業
8096,擎亞,電子通路業
8097,常珵,通信網路業
8099,大世科,資訊服務業
8101,華冠,通信網路業
8102,傑霖科技,半導體業
8103,瀚荃,電子工業
8104,錸寶,光電業
8105,凌巨,光電業
8107,大億金茂,電機機械
8109,博大,電子零組件業
8110,華東,電子工業
8111,立碁,光電業
8112,至上,電子工業
8114,振樺電,電子工業
8121,越峰,電子零組件業
8131,福懋科,半導體業
8147,正淩,電子零組件業
8150,南茂,電子工業
8155,博智,電子零組件業
8162,微矽電子-創,創新板股票
8163,達方,電子工業
8171,天宇,綠能環保類
8176,智捷,通信網路業
8182,加高,電子零組件業
8183,精星,其他電子類
8201,無敵,其他電子業
8210,勤誠,電子工業
8213,志超,電子工業
8215,明基材,光電業
8222,寶一,電機機械
8227,巨有科技,半導體業
8234,新漢,電腦及週邊設備業
8240,華宏,光電業
8249,菱光,電子工業
8255,朋程,電機機械
8261,富鼎,半導體業
8271,宇瞻,半導體業
8272,全景軟體,資訊服務業
8277,商丞,半導體業
8279,生展,生技醫療業
8284,三竹,資訊服務業
8289,泰藝,電子零組件業
8291,尚茂,電子零組件業
8299,群聯,半導體業
8341,日友,綠能環保
8342,益張,其他
8349,恒耀,鋼鐵工業
8354,冠好,其他
8358,金居,電子零組件業
8367,建新國際,航運業
8374,羅昇,電機機械
8383,千附,半導體業
8390,金益鼎,綠能環保類
8401,白紗科,其他
8403,盛弘,生技醫療業
8404,百和興業-KY,其他
8409,商之器,生技醫療業
8410,森田,電腦及週邊設備業
8411,福貞-KY,其他
8415,大國鋼,鋼鐵工業
8416,實威,資訊服務業
8421,旭源,其他
8422,可寧衛*,綠能環保
8423,保綠-KY,綠能環保類
8424,惠普,建材營造
8426,紅木-KY,其他
8429,金麗-KY,貿易百貨
8431,匯鑽科,其他電子類
8432,東生華,生技醫療業
8433,弘帆,居家生活類
8435,鉅邁,其他
8436,大江,生技醫療業
8437,大地-KY,其他
8438,昶昕,綠能環保
8440,綠電,綠能環保類
8442,威宏-KY,其他
8443,阿瘦,貿易百貨
8444,綠河-KY,其他
8446,華研,文化創意業
8450,霹靂,文化創意業
8454,富邦媒,數位雲端
8455,大拓-KY,其他電子類
8462,柏文,運動休閒
8463,潤泰材,其他
8464,億豐,居家生活
8466,美吉吉-KY,其他
8467,波力-KY,運動休閒
8472,夠麻吉,數位雲端類
8473,山林水,綠能環保
8476,台境*,綠能環保
8477,創業家,數位雲端類
8478,東哥遊艇,運動休閒
8481,政伸,其他
8482,商億-KY,居家生活
8487,愛爾達-創,數位雲端
8488,吉源-KY,其他
8489,三貝德,其他
8499,鼎炫-KY,其他電子業
8905,裕國,其他
8906,花王,其他
8908,欣雄,油電燃氣業
8916,光隆,其他
8917,欣泰,油電燃氣業
8921,沈氏,其他
8923,時報,文化創意業
8924,大田,運動休閒類
8926,台汽電,油電燃氣業
8927,北基,油電燃氣業
8928,鉅明,運動休閒類
8929,富堡,其他
8930,青鋼,鋼鐵工業
8931,大汽電,油電燃氣業
8932,智通*,數位雲端類
8933,愛地雅,運動休閒類
8935,邦泰,其他
8936,國統,其他
8937,合騏*,其他
8938,明安,運動休閒類
8940,新天地,觀光餐旅
8941,關中,居家生活類
8942,森鉅,其他
8996,高力,電機機械
9802,鈺齊-KY,運動休閒
9902,台火,其他
9904,寶成,運動休閒
9905,大華,其他
9906,欣巴巴,建材營造
9907,統一實,其他
9908,大台北,油電燃氣業
9910,豐泰,運動休閒
9911,櫻花,居家生活
9912,偉聯,電子工業
9914,美利達,運動休閒
9917,中保科,其他
9918,欣天然,油電燃氣業
9919,康那香,其他
9921,巨大,運動休閒
9924,福興,居家生活
9925,新保,其他
9926,新海,油電燃氣業
9927,泰銘,其他
9928,中視,其他
9929,秋雨,其他
9930,中聯資源,綠能環保
9931,欣高,油電燃氣業
9933,中鼎,其他
9934,成霖,居家生活
9935,慶豐富,居家生活
9937,全國,油電燃氣業
9938,百和,其他
9939,宏全,其他
9940,信義,其他
9941,裕融,其他
9942,茂順,其他
9943,好樂迪,觀光餐旅
9944,新麗,其他
9945,潤泰新,其他
9946,三發地產,建材營造
9949,琉園,文化創意業
9950,萬國通,塑膠工業
9951,皇田,電機機械
9955,佳龍,綠能環保
9958,世紀鋼,鋼鐵工業
9960,邁達康,運動休閒類
9962,有益,鋼鐵工業
